FID,NAME,LONGDD,LATDD
7689,OWEMBI,34.320000000000000,-0.230000000000000
7690,OYANI,34.579999999999998,-1.030000000000000
7691,IYARE,34.299999999999997,-0.080000000000000
7692,IYARE,34.299999999999997,-0.080000000000000
7693,OYANIFARMINSTITUTE,34.520000000000003,-0.980000000000000
7694,OYENGO GOT,34.030000000000001,0.120000000000000
7695,OYINJO,34.469999999999999,-1.070000000000000
7696,OYOMBE,34.649999999999999,-0.450000000000000
7697,OYUGIS,34.729999999999997,-0.520000000000000
7698,OYUGIS,34.719999999999999,-0.050000000000000
7699,PAKA,36.219999999999999,0.920000000000000
7700,PAKA,36.219999999999999,0.920000000000000
7701,PALA,34.549999999999997,-0.350000000000000
7702,PALA,34.450000000000003,-0.800000000000000
7703,MBALA,34.430000000000000,-0.800000000000000
7704,MBALA,34.430000000000000,-0.800000000000000
7705,PALA,34.979999999999997,-0.430000000000000
7706,PALA,34.979999999999997,-0.430000000000000
7707,PALAKUMI,39.600000000000001,-3.600000000000000
7708,PAMA,34.200000000000003,0.520000000000000
7709,PANGAL,39.030000000000001,-0.720000000000000
7710,BANGALI,39.020000000000003,-0.730000000000000
7711,BANGALI,39.020000000000003,-0.730000000000000
7712,BANGALI,39.020000000000003,-0.730000000000000
7713,PANGAYAMBO,39.549999999999997,-3.800000000000000
7714,PAPLISANA,34.969999999999999,-0.320000000000000
7715,PAPONDITI,34.930000000000000,-0.320000000000000
7716,PARAPARTUN,35.820000000000000,0.450000000000000
7717,PARKLANDS,36.799999999999997,-1.250000000000000
7718,PARKLANDS,36.799999999999997,-1.250000000000000
7719,PARMALOK,36.049999999999997,0.600000000000000
7720,PARTARAI,36.799999999999997,-1.050000000000000
7721,PATA,34.350000000000001,-0.030000000000000
7722,PATANRERO,38.950000000000003,2.870000000000000
7723,PASI,36.649999999999999,-1.120000000000000
7724,PASI,36.649999999999999,-1.120000000000000
7725,PAULO,34.600000000000001,-0.770000000000000
7726,PAWAKUCHE,34.600000000000001,-0.100000000000000
7727,PEHILL,34.570000000000000,-0.970000000000000
7728,PELEPUL,35.700000000000003,-0.130000000000000
7729,PEMBEZAKALOSUBLOCATION,39.530000000000001,-3.850000000000000
7730,PEMWAI,35.770000000000003,0.570000000000000
7731,PEMWAIFOREST,35.770000000000003,0.570000000000000
7732,PEMWAIFOREST,35.770000000000003,0.570000000000000
7733,PENDAKULA,39.930000000000000,-3.380000000000000
7734,PENDEZA,40.030000000000001,-1.480000000000000
7735,PENDEZA,39.630000000000003,-3.950000000000000
7736,PEONO,36.719999999999999,-1.080000000000000
7737,PEPGADERA,34.320000000000000,-0.250000000000000
7738,PEPPERCORN,36.469999999999999,-0.700000000000000
7739,PEPPERCORN,36.469999999999999,-0.700000000000000
7740,BARGERA,35.969999999999999,0.470000000000000
7741,BARGERA,35.969999999999999,0.470000000000000
7742,BARGERA,35.969999999999999,0.470000000000000
7743,BARGERA,35.969999999999999,0.470000000000000
7744,BARGERA,35.969999999999999,0.470000000000000
7745,BARGERA,35.969999999999999,0.470000000000000
7746,BARGERA,35.969999999999999,0.470000000000000
7747,BARGERA,35.969999999999999,0.470000000000000
7748,PERAKERAIRRIGATIONSCHEME,36.020000000000003,0.470000000000000
7749,PERAKERAIRRIGATIONSCHEME,36.020000000000003,0.470000000000000
7750,PERAKERAIRRIGATIONSCHEME,36.020000000000003,0.470000000000000
7751,PERCYROCKS,34.280000000000001,-0.450000000000000
7752,PEREKON,35.770000000000003,0.630000000000000
7753,PETOKIRI,34.380000000000003,-0.580000000000000
7754,PINGILIKANI,39.780000000000001,-3.780000000000000
7755,PINGILIKANISUBLOCATION,39.770000000000003,-3.770000000000000
7756,PIRIBAYAT,36.250000000000000,0.020000000000000
7757,PITHRAGODA,34.020000000000003,-0.080000000000000
7758,POI,35.820000000000000,0.770000000000000
7759,POLOCLUB,36.750000000000000,-1.300000000000000
7760,PONGE,34.369999999999997,-0.580000000000000
7761,PONGE,34.250000000000000,-0.530000000000000
7762,PONGWESUBLOCATION,39.570000000000000,-3.800000000000000
7763,PORORSUBLOCATION,35.869999999999997,0.850000000000000
7764,PORR,36.549999999999997,2.900000000000000
7765,PORTMANSBRIDGE,36.399999999999999,-0.530000000000000
7766,PORTSOUTHBY,34.149999999999999,-0.200000000000000
7767,POSA LAGA,39.630000000000003,-0.520000000000000
7768,POSTERHILL,35.850000000000001,-0.470000000000000
7769,POULTON,35.619999999999997,-0.350000000000000
7770,PUMWANI,39.979999999999997,-1.200000000000000
7771,PUMWANI,40.070000000000000,-1.600000000000000
7772,PUMUANI,36.850000000000001,-1.280000000000000
7773,PUMUANI,36.850000000000001,-1.280000000000000
7774,PUNDO,34.320000000000000,-0.780000000000000
7775,PUNDO,34.320000000000000,-0.780000000000000
7776,PUNDO,34.680000000000000,-0.050000000000000
7777,PUNDA,34.250000000000000,-0.080000000000000
7778,PUNDA,34.250000000000000,-0.080000000000000
7779,PUNDU,34.119999999999997,-0.700000000000000
7780,PURO GOD,34.600000000000001,-0.520000000000000
7781,PYRAMIDISLAND,33.930000000000000,-0.900000000000000
7782,PYTHONPOOL,36.820000000000000,-1.380000000000000
7783,QUFTIKA,39.619999999999997,3.050000000000000
7784,RABA,39.570000000000000,-3.930000000000000
7785,RABA,39.570000000000000,-3.930000000000000
7786,RABA,39.570000000000000,-3.930000000000000
7787,RABAI,39.619999999999997,-3.970000000000000
7788,RABAILOCATION,39.549999999999997,-3.920000000000000
7789,RABAILOCATION,39.549999999999997,-3.920000000000000
7790,RABANGO,34.549999999999997,-0.580000000000000
7791,RABALI,39.020000000000003,3.270000000000000
7792,RABALI,39.020000000000003,3.270000000000000
7793,RABONDO,34.399999999999999,-0.530000000000000
7794,RABONDO,34.579999999999998,-0.550000000000000
7795,RABONDO GOD,34.219999999999999,-0.070000000000000
7796,RABONDO GOD,34.219999999999999,-0.070000000000000
7797,RABOUR,34.799999999999997,-0.150000000000000
7798,RABOUR,34.799999999999997,-0.150000000000000
