InputID,TargetID,Distance
205060205,73,0.00645580556922
205060301,73,0.0184467363223
205060302,73,0.00341105820303
205060303,73,0.0105228760117
205060304,73,0.00886079121713
205060305,73,0.00176752721705
205060306,73,0.00145864699388
205060307,73,0.00878245139022
205060308,73,0.00150032395218
205060309,73,0.0140385609617
205060401,73,0.0156267941673
205060402,73,0.00110522579642
205060403,73,0.00396666770989
205060404,73,0.0106408902859
205060405,73,0.0246826666392
205060406,73,0.0140724905994
205060407,73,0.00737020938139
205060501,35,0.0465309154313
205060502,35,0.0172017508604
205060503,35,0.0173482011539
205060504,35,0.00453814041095
205060505,35,0.00685789865563
205060506,35,0.0261596038683
205060507,35,0.0137390906873
205060601,35,0.000655148438186
205060602,35,0.0239193871536
205060603,35,0.0133683496276
205060604,73,0.0259616203924
205060605,35,0.0290473673325
205070101,35,0.00489632383827
205070102,35,0.0321843257665
205070103,35,0.0307999884563
205070104,35,0.00237816167637
205070105,35,0.0209758252505
205070106,35,0.034974232615
205070107,35,0.00560090521449
205070108,35,0.0209258884463
205070109,35,0.0286887166597
205070110,35,0.0158823068306
205070111,35,0.0188049697429
205070112,35,0.0208559077123
205070113,35,0.0198184605836
205070114,73,0.03088236791
205070115,35,0.0111046425907
205070116,35,0.0189635174266
205070117,71,0.0310288380194
205070118,35,0.0201500816275
205070201,74,0.00994637712821
205070202,74,0.000463384495278
205070203,74,0.00208661534495
205070204,74,0.0289380523179
205080101,34,0.0132135208867
205090101,71,0.0463187089901
206010101,16212,0.0614519563298
206010102,16212,0.0535254802678
206010103,16212,0.0708176500784
206010104,16212,0.0746557791366
206010201,16209,0.116572571269
206010202,16209,0.11304006915
206010203,9,0.0521964792719
206010204,69,0.130516020331
206010301,69,0.110470058926
206010302,69,0.10522216745
206010303,69,0.11101572639
206010304,16212,0.113282007119
206010401,16212,0.0900972329788
206010402,16212,0.0852571337604
206010403,16212,0.0884978695374
206010404,16212,0.0814639599185
206010405,16212,0.0939299859792
206020101,16421,0.027100547747
206020102,16294,0.00797654151264
206020103,16294,0.0282189942543
206020201,16210,0.0566972667575
206020202,16215,0.0194474873988
206020203,16215,0.0305890048525
206020204,16215,0.0134973218038
206020205,16210,0.0648885469476
206020206,16209,0.0521987533427
206020301,16210,0.0729681294418
206020302,16209,0.0394169250674
206020303,16209,0.0529060963223
206020304,16209,0.0178682716106
206020305,16210,0.0912835019663
206020306,16209,0.0703970172259
206020401,16296,0.0180186899545
206020402,16209,0.00943673155695
206020403,16290,0.017966788872
206020404,16421,0.0250632101229
206020405,16296,0.0293758438146
206020406,16290,0.0245583997346
206020407,16214,0.00712912730093
206020408,16291,0.002091288688
206030101,16414,0.0703267816266
206030102,16301,0.0845259882859
206030103,16075,0.0737894061546
206030201,58,0.0281986387708
206030202,16301,0.0219388582664
206030203,16301,0.0899276343525
206030301,16422,0.0455991430046
206030302,16420,0.0526500109511
206030303,16422,0.089893210642
206030401,16319,0.0491066901551
206030402,16310,0.0595292660574
206040101,16212,0.0314897521982
206040102,16214,0.0467554024456
206040103,16212,0.0428706135333
206040104,16212,0.0305607021006
206040105,16212,0.0627825357981
206040106,16212,0.0411639432846
206040201,16209,0.0800096653197
206040202,16209,0.0926056055644
206040203,16214,0.0291673130472
206040204,16209,0.0413201239022
206040205,16209,0.111848047016
206040206,16203,0.0731922211496
206040207,16209,0.0793169607258
206040301,16209,0.082977859764
206040302,16209,0.0567114684843
206040303,16209,0.0728950873947
206040304,16209,0.116456960094
206040401,16296,0.0377478930208
206040402,16212,0.016398534403
206040403,16296,0.0249418795402
206040404,16212,0.0111989155681
206040405,16296,0.00817295463271
206040406,16212,0.00699234635325
206050101,16422,0.0118574063783
206050102,14272,0.0543966911123
206050103,58,0.00673999270954
206050201,16313,0.0138956218914
206050202,16319,0.0217204858634
206050203,16424,0.0108084783948
206050204,16420,0.0517301444299
206060101,14272,0.00745764829902
206060102,16423,0.0330958771741
206060103,16322,0.0122516507361
206060201,14704,0.0434611856772
206060202,14252,0.00446643858002
206060203,14422,0.0139703513339
206060204,16080,0.0158137430103
207010101,69,0.0492338394463
207010102,69,0.019100920289
207010103,69,0.042025070417
207010104,9,0.0607387756431
207010201,69,0.0921740055358
207010202,69,0.0677266809597
207010203,69,0.0435803908573
207010301,69,0.0578052118025
207010302,69,0.018192206001
207010303,69,0.035290355054
207010304,69,0.0366087162457
207010305,69,0.04516027446
207020101,69,0.0748030046266
207020102,69,0.104837012439
207020103,69,0.0735966201875
207020104,69,0.0815069693912
207020105,69,0.0728110902806
207020201,16212,0.116379813192
207020202,69,0.103279753054
207020203,69,0.119864528372
207020204,69,0.107126468646
207020205,16212,0.11085702651
207020301,16310,0.126256058957
207020302,16310,0.109352599113
207020303,16310,0.127507219061
207020304,69,0.122449416191
207020305,69,0.0938437838117
207020401,69,0.110782779801
207020402,69,0.123752454102
207020403,69,0.112405361583
207020404,69,0.0992310122739
207020405,69,0.082634119341
207020501,16310,0.112201495245
207020502,16310,0.114642567605
207020503,16310,0.109366932737
207020504,16319,0.104880453234
207030101,69,0.0173164794154
207030102,69,0.0227048655786
207030103,69,0.00730609562496
207030104,69,0.0126673782541
207030201,69,0.0423116017388
207030202,69,0.0374819368265
207030203,69,0.0394739321678
207030204,69,0.0384476267247
207030301,69,0.0585027145256
207030302,69,0.0754174212131
207030303,69,0.0586989631541
207030304,69,0.0568282183134
207030305,69,0.0489270907681
207030401,69,0.0950562820989
207030402,69,0.0868327466141
207030403,69,0.0766717153506
207030404,69,0.0716080194687
207030405,69,0.0765326542764
207030501,69,0.023432631342
207030502,69,0.0166787113488
207040101,69,0.107624058385
207040102,69,0.0574706944037
207040103,69,0.0842956534042
207040104,69,0.0893700557567
207040201,69,0.044599492086
207040202,69,0.0737736400459
207040203,69,0.0473740521182
207040204,69,0.0988390530186
207040301,16301,0.131159253855
207040302,69,0.124374720889
207040303,69,0.115484690131
207040304,16310,0.131199315936
301010101,213,0.11279229356
301010102,213,0.103458710265
301010103,213,0.0822373898687
301010104,213,0.127664920451
301010201,213,0.0403450064871
301010202,213,0.0775688155022
301010301,208,0.0389501055937
301010302,208,0.0685494042273
301010303,208,0.0114300675742
301010401,208,0.0906273146917
301010402,208,0.0543821443898
301010501,208,0.12829215624
301010501,208,0.170286227604
301010502,208,0.153036907039
301010503,208,0.130742152223
301020101,232,0.120041086916
301020102,232,0.164836612926
301020201,232,0.166712779875
301020202,232,0.138652201435
301020301,232,0.0973777921967
301020302,232,0.127135402833
301020303,232,0.0701846439452
301020401,232,0.122043780338
301020402,232,0.177214293541
301030101,232,0.254761809901
301030102,232,0.277353531358
301030103,232,0.261139909171
301030104,232,0.233033639552
301030104,232,0.243736794051
301030201,232,0.216069729845
301030202,232,0.202199737158
301030203,232,0.213407730854
301030301,232,0.173883793985
301030302,213,0.154831725209
301030303,213,0.164808511415
301030304,213,0.210108451017
301040101,232,0.11646985335
301040102,202,0.102651802631
301040103,232,0.0879440529846
301040201,202,0.0719368521244
301040202,232,0.142695719269
301040203,232,0.132553323247
301040204,202,0.134854153632
301040301,500,0.0230524008563
301040302,500,0.0626960122862
301040401,202,0.0743183534088
301040402,202,0.0274139673927
301040501,232,0.0615106786511
301040502,202,0.101377772018
301050101,215,0.0516578026009
301050102,479,0.0908016779866
301050103,221,0.0855369132144
301050104,220,0.0210327190397
301050201,205,0.0161976328399
301050202,497,0.0391321589514
301050203,497,0.0494134352409
301050301,220,0.0831393169749
301050302,217,0.0340715581036
301050303,217,0.0402753695302
301050401,494,0.0730496309484
301050402,494,0.137411089641
301050403,494,0.0338189605698
301060101,500,0.104604415938
301060102,500,0.127726929358
301060103,500,0.0770568144108
301060201,494,0.106631543251
301060202,494,0.0978070074315
301060203,494,0.167827672011
301060301,500,0.167774662889
301060302,500,0.191980873523
301060303,57,0.180895473415
301060304,57,0.149770232642
301060401,202,0.0544678105986
301060402,202,0.0743611684762
301060403,208,0.0939356809565
301060404,500,0.1050741851
301070101,232,0.178112596278
301070102,232,0.193850250652
301070103,232,0.199420337766
301070201,232,0.210966306883
301070202,232,0.237150909354
301070203,232,0.251304096817
301070301,232,0.236932397409
301070302,232,0.27396092233
301070303,414,0.226608373658
301070304,414,0.252555969448
301070401,232,0.138573958516
301070402,232,0.111083676069
301070403,232,0.1032192248
301070404,232,0.146249551093
301070501,414,0.10681458092
301070502,414,0.189118606161
301070601,408,0.115556316096
301070602,414,0.131220491197
301070701,232,0.146956082689
301070702,232,0.131734341815
301070703,232,0.109787467997
301070704,232,0.162612816091
301070801,232,0.160418932272
301070802,232,0.196330670388
301070901,232,0.210001980685
301071001,232,0.00593681614933
301071002,232,0.0692469318536
301071003,232,0.1139139313
301071101,232,0.125661296876
301071102,232,0.0714064517649
301071103,232,0.0669243330682
301071104,232,0.0521271936006
301071105,232,0.0951995116994
301080101,208,0.135749358308
302010101,411,0.0498229660778
302010102,448,0.062965914944
302010201,448,0.127743856487
302010202,448,0.0494712570368
302010301,414,0.128216069059
302010302,414,0.0650107482895
302010401,448,0.120840745044
302010402,414,0.191481010391
302010501,427,0.112000311841
302010502,233,0.0956676610861
302010601,415,0.112758881166
302010602,452,0.0446148703371
302010701,396,0.00745913303954
302010702,221,0.0257716003642
302010703,408,0.0573901399338
302010801,414,0.251178474513
302010802,414,0.290476069932
302010803,448,0.232555765345
302010804,414,0.22613923752
302020101,448,0.20344978394
302020102,448,0.227667108757
302020201,448,0.186149400513
302020202,448,0.270192128724
302020301,242,0.309874515611
302020302,448,0.285361303338
302020303,242,0.136366329681
302020401,448,0.147879340925
302020402,448,0.239972533525
302020501,452,0.139790321465
302020502,242,0.0182291424406
302020601,448,0.104884132226
302020602,448,0.143081527308
302020603,448,0.182545454034
302030101,448,0.351094360128
302030102,36,0.334364147643
302030201,448,0.296212144374
302030301,36,0.383881881555
302030302,36,0.405710128751
302030401,448,0.377016172257
302030402,448,0.416159155043
302030403,448,0.42216172224
302030501,448,0.380245119655
302030502,448,0.409692011991
302030503,448,0.401246084127
302030601,448,0.329092108919
302040101,36,0.268081707527
302040101,36,0.23572972388
302040102,36,0.205763579001
302040201,36,0.17888560544
302040202,36,0.155130659991
302040301,36,0.0973719734725
302040302,36,0.143098060526
302040303,36,0.12626152515
302040401,36,0.134828799815
302040501,37,0.1193339766
302040502,37,0.0395979636384
302040503,37,0.0927838451347
302040504,37,0.0421173410844
302040601,36,0.134970076131
302040701,36,0.0654591380127
302040801,36,0.21390142194
302040802,243,0.174487743186
302040901,37,0.204017305064
302040902,243,0.367059225819
302041001,37,0.165219648984
302041002,37,0.10578754648
302041002,37,0.145925320429
302041003,37,0.113730567467
302041101,36,0.377814966641
302041102,36,0.335004843554
302041103,36,0.326052546198
302050101,448,0.289334950637
302050102,448,0.291480541968
302050201,36,0.173106373165
302050202,36,0.221670011343
302050301,36,0.202953863579
302050302,36,0.280514071673
302050303,36,0.242326984887
302050304,36,0.235694882297
302050305,36,0.274568090091
